지역,풍속,높이,풍하중
순천,15.79,13,134.7584226977493
순천,15.79,14,135.62087440218122
순천,15.79,15,136.4860771487325
순천,15.79,16,137.35403093740322
순천,15.79,17,138.22473576819328
순천,15.79,18,139.0981916411028
순천,15.79,19,139.9743985561317
순천,15.79,20,140.85335651327998
순천,15.79,21,141.73506551254772
순천,15.79,22,142.61952555393478
순천,15.79,23,143.50673663744132
순천,15.79,24,144.39669876306715
순천,15.79,25,145.28941193081246
순천,15.79,26,146.18487614067715
순천,15.79,27,147.0830913926613
순천,15.79,28,147.9840576867648
순천,15.79,29,148.88777502298768
순천,15.79,30,149.79424340133
순천,15.79,31,150.70346282179167
순천,15.79,32,151.61543328437278
순천,15.79,33,152.53015478907326
순천,15.79,34,153.4476273358932
순천,15.79,35,154.36785092483254
순천,15.79,36,155.2908255558912
순천,15.79,37,156.21655122906932
순천,15.79,38,157.1450279443668
순천,15.79,39,158.07625570178374
순천,15.79,40,159.01023450131996
순천,15.79,41,159.94696434297575
순천,15.79,42,160.88644522675082
순천,15.79,43,161.82867715264524
순천,15.79,44,162.77366012065914
순천,15.79,45,163.72139413079253
순천,15.79,46,164.6718791830452
순천,15.79,47,165.62511527741725
순천,15.79,48,166.58110241390884
순천,15.79,49,167.53984059251965
순천,15.79,50,168.50132981324998
순천,15.79,51,169.46557007609962
순천,15.79,52,170.4325613810688
순천,15.79,53,171.40230372815725
순천,15.79,54,172.37479711736518
순천,15.79,55,173.3500415486925
순천,15.79,56,174.3280370221392
순천,15.79,57,175.30878353770527
순천,15.79,58,176.29228109539076
순천,15.79,59,177.2785296951957
순천,15.79,60,178.26752933712
순천,15.79,61,179.25928002116365
순천,15.79,62,180.25378174732683
순천,15.79,63,181.2510345156093
순천,15.79,64,182.2510383260112
순천,15.79,65,183.25379317853245
순천,15.79,66,184.25929907317322
순천,15.79,67,185.26755600993326
순천,15.79,68,186.27856398881278
순천,15.79,69,187.29232300981172
순천,15.79,70,188.30883307293
순천,15.79,71,189.32809417816765
순천,15.79,72,190.3501063255248
순천,15.79,73,191.3748695150013
순천,15.79,74,192.4023837465972
순천,15.79,75,193.43264902031245
순천,15.79,76,194.46566533614725
순천,15.79,77,195.50143269410128
순천,15.79,78,196.53995109417482
순천,15.79,79,197.58122053636765
순천,15.79,80,198.62524102068005
순천,15.79,81,199.67201254711168
순천,15.79,82,200.7215351156627
순천,15.79,83,201.77380872633333
순천,15.79,84,202.82883337912324
순천,15.79,85,203.88660907403246
순천,15.79,86,204.94713581106112
순천,15.79,87,206.0104135902093
순천,15.79,88,207.07644241147682
순천,15.79,89,208.14522227486367
순천,15.79,90,209.21675318036998
순천,15.79,91,210.2910351279957
순천,15.79,92,211.36806811774082
순천,15.79,93,212.44785214960527
순천,15.79,94,213.5303872235892
순천,15.79,95,214.61567333969248
순천,15.79,96,215.7037104979152
순천,15.79,97,216.79449869825734
순천,15.79,98,217.8880379407188
순천,15.79,99,218.98432822529966
순천,15.79,100,220.08336955199994
순천,15.79,101,221.18516192081972
순천,15.79,102,222.28970533175877
순천,15.79,103,223.3969997848173
순천,15.79,104,224.5070452799952
장흥,25.54,5,334.76839373852994
장흥,25.54,6,336.96719501317926
장흥,25.54,7,339.17319367334284
장흥,25.54,8,341.3863897190208
장흥,25.54,9,343.60678315021323
장흥,25.54,10,345.83437396692005
장흥,25.54,11,348.0691621691412
장흥,25.54,12,350.3111477568769
장흥,25.54,13,352.56033073012685
장흥,25.54,14,354.81671108889117
장흥,25.54,15,357.08028883317
장흥,25.54,16,359.35106396296317
장흥,25.54,17,361.62903647827085
장흥,25.54,18,363.9142063790928
장흥,25.54,19,366.2065736654293
장흥,25.54,20,368.50613833728
장흥,25.54,21,370.8129003946452
장흥,25.54,22,373.12685983752476
장흥,25.54,23,375.44801666591883
장흥,25.54,24,377.7763708798272
장흥,25.54,25,380.11192247925
장흥,25.54,26,382.4546714641871
장흥,25.54,27,384.80461783463875
장흥,25.54,28,387.1617615906047
장흥,25.54,29,389.5261027320852
장흥,25.54,30,391.8976412590799
장흥,25.54,31,394.27637717158916
장흥,25.54,32,396.66231046961275
장흥,25.54,33,399.05544115315075
장흥,25.54,34,401.4557692222031
장흥,25.54,35,403.86329467677007
장흥,25.54,36,406.2780175168511
장흥,25.54,37,408.69993774244693
장흥,25.54,38,411.12905535355674
장흥,25.54,39,413.5653703501813
장흥,25.54,40,416.00888273231993
장흥,25.54,41,418.45959249997327
장흥,25.54,42,420.91749965314074
장흥,25.54,43,423.38260419182274
장흥,25.54,44,425.85490611601915
장흥,25.54,45,428.33440542573004
장흥,25.54,46,430.8211021209552
장흥,25.54,47,433.31499620169467
장흥,25.54,48,435.8160876679488
장흥,25.54,49,438.3243765197171
장흥,25.54,50,440.839862757
장흥,25.54,51,443.36254637979715
장흥,25.54,52,445.8924273881088
장흥,25.54,53,448.4295057819348
장흥,25.54,54,450.9737815612752
장흥,25.54,55,453.52525472612996
장흥,25.54,56,456.0839252764992
장흥,25.54,57,458.64979321238275
장흥,25.54,58,461.2228585337808
장흥,25.54,59,463.8031212406932
장흥,25.54,60,466.39058133312005
장흥,25.54,61,468.98523881106115
장흥,25.54,62,471.58709367451684
장흥,25.54,63,474.1961459234867
장흥,25.54,64,476.81239555797123
장흥,25.54,65,479.4358425779699
장흥,25.54,66,482.0664869834833
장흥,25.54,67,484.7043287745107
장흥,25.54,68,487.3493679510529
장흥,25.54,69,490.0016045131091
장흥,25.54,70,492.6610384606801
장흥,25.54,71,495.3276697937651
장흥,25.54,72,498.0014985123649
장흥,25.54,73,500.68252461647876
장흥,25.54,74,503.3707481061073
장흥,25.54,75,506.0661689812499
장흥,25.54,76,508.7687872419073
장흥,25.54,77,511.47860288807874
장흥,25.54,78,514.1956159197648
장흥,25.54,79,516.9198263369651
장흥,25.54,80,519.65123413968
장흥,25.54,81,522.3898393279092
장흥,25.54,82,525.1356419016527
장흥,25.54,83,527.8886418609108
장흥,25.54,84,530.6488392056832
장흥,25.54,85,533.41623393597
장흥,25.54,86,536.1908260517711
장흥,25.54,87,538.9726155530868
장흥,25.54,88,541.7616024399168
장흥,25.54,89,544.5577867122612
장흥,25.54,90,547.3611683701199
장흥,25.54,91,550.1717474134932
장흥,25.54,92,552.9895238423809
장흥,25.54,93,555.8144976567828
장흥,25.54,94,558.6466688566992
장흥,25.54,95,561.48603744213
장흥,25.54,96,564.3326034130753
장흥,25.54,97,567.1863667695349
장흥,25.54,98,570.0473275115088
장흥,25.54,99,572.9154856389972
장흥,25.54,100,575.7908411519999
장흥,25.54,101,578.6733940505172
장흥,25.54,102,581.5631443345486
장흥,25.54,103,584.4600920040949
장흥,25.54,104,587.3642370591551
혜남,25.81,5,341.8839175241925
혜남,25.81,6,344.1294544616532
혜남,25.81,7,346.38234176552135
혜남,25.81,8,348.64257943579685
혜남,25.81,9,350.9101674724797
혜남,25.81,10,353.18510587557
혜남,25.81,11,355.4673946450677
혜남,25.81,12,357.75703378097273
혜남,25.81,13,360.05402328328535
혜남,25.81,14,362.35836315200527
혜남,25.81,15,364.6700533871325
혜남,25.81,16,366.98909398866726
혜남,25.81,17,369.3154849566093
혜남,25.81,18,371.6492262909588
혜남,25.81,19,373.9903179917157
혜남,25.81,20,376.33876005888
혜남,25.81,21,378.6945524924517
혜남,25.81,22,381.05769529243076
혜남,25.81,23,383.4281884588174
혜남,25.81,24,385.8060319916112
혜남,25.81,25,388.19122589081246
혜남,25.81,26,390.58377015642117
혜남,25.81,27,392.9836647884372
혜남,25.81,28,395.3909097868607
혜남,25.81,29,397.8055051516917
혜남,25.81,30,400.22745088293
혜남,25.81,31,402.6567469805757
혜남,25.81,32,405.0933934446288
혜남,25.81,33,407.53739027508925
혜남,25.81,34,409.98873747195717
혜남,25.81,35,412.44743503523256
혜남,25.81,36,414.91348296491515
혜남,25.81,37,417.3868812610053
혜남,25.81,38,419.8676299235028
혜남,25.81,39,422.3557289524077
혜남,25.81,40,424.85117834772
혜남,25.81,41,427.3539781094398
혜남,25.81,42,429.8641282375668
혜남,25.81,43,432.38162873210115
혜남,25.81,44,434.9064795930431
혜남,25.81,45,437.43868082039256
혜남,25.81,46,439.97823241414915
혜남,25.81,47,442.52513437431327
혜남,25.81,48,445.0793867008848
혜남,25.81,49,447.6409893938636
혜남,25.81,50,450.20994245325
혜남,25.81,51,452.7862458790436
혜남,25.81,52,455.36989967124475
혜남,25.81,53,457.9609038298532
혜남,25.81,54,460.5592583548692
혜남,25.81,55,463.1649632462925
혜남,25.81,56,465.7780185041232
혜남,25.81,57,468.39842412836117
혜남,25.81,58,471.0261801190068
혜남,25.81,59,473.6612864760596
혜남,25.81,60,476.30374319952
혜남,25.81,61,478.9535502893876
혜남,25.81,62,481.61070774566275
혜남,25.81,63,484.27521556834523
혜남,25.81,64,486.9470737574352
혜남,25.81,65,489.6262823129324
혜남,25.81,66,492.3128412348373
혜남,25.81,67,495.0067505231492
혜남,25.81,68,497.7080101778688
혜남,25.81,69,500.4166201989956
혜남,25.81,70,503.13258058653
혜남,25.81,71,505.8558913404716
혜남,25.81,72,508.58655246082077
혜남,25.81,73,511.32456394757725
혜남,25.81,74,514.0699258007413
혜남,25.81,75,516.8226380203125
혜남,25.81,76,519.5827006062913
혜남,25.81,77,522.3501135586772
혜남,25.81,78,525.1248768774709
혜남,25.81,79,527.9069905626716
혜남,25.81,80,530.69645461428
혜남,25.81,81,533.4932690322956
혜남,25.81,82,536.2974338167187
혜남,25.81,83,539.1089489675493
혜남,25.81,84,541.9278144847873
혜남,25.81,85,544.7540303684324
혜남,25.81,86,547.587596618485
혜남,25.81,87,550.4285132349452
혜남,25.81,88,553.2767802178129
혜남,25.81,89,556.1323975670877
혜남,25.81,90,558.9953652827699
혜남,25.81,91,561.8656833648597
혜남,25.81,92,564.743351813357
혜남,25.81,93,567.6283706282613
혜남,25.81,94,570.5207398095731
혜남,25.81,95,573.4204593572924
혜남,25.81,96,576.3275292714193
혜남,25.81,97,579.2419495519533
혜남,25.81,98,582.1637201988948
혜남,25.81,99,585.0928412122438
혜남,25.81,100,588.0293125919999
혜남,25.81,101,590.9731343381637
혜남,25.81,102,593.9243064507347
혜남,25.81,103,596.8828289297132
혜남,25.81,104,599.848701775099
고흥,27.91,5,399.78117089129256
고흥,27.91,6,402.40698433299724
고흥,27.91,7,405.04139290871734
고흥,27.91,8,407.6843966184528
고흥,27.91,9,410.3359954622038
고흥,27.91,10,412.99618943997007
고흥,27.91,11,415.66497855175174
고흥,27.91,12,418.3423627975488
고흥,27.91,13,421.0283421773613
고흥,27.91,14,423.7229166911893
고흥,27.91,15,426.42608633903257
고흥,27.91,16,429.13785112089124
고흥,27.91,17,431.85821103676534
고흥,27.91,18,434.58716608665486
고흥,27.91,19,437.32471627055975
고흥,27.91,20,440.07086158847994
고흥,27.91,21,442.8256020404157
고흥,27.91,22,445.58893762636677
고흥,27.91,23,448.36086834633335
고흥,27.91,24,451.1413942003151
고흥,27.91,25,453.93051518831254
고흥,27.91,26,456.7282313103252
고흥,27.91,27,459.53454256635325
고흥,27.91,28,462.34944895639677
고흥,27.91,29,465.17295048045577
고흥,27.91,30,468.00504713853
고흥,27.91,31,470.84573893061963
고흥,27.91,32,473.6950258567248
고흥,27.91,33,476.55290791684536
고흥,27.91,34,479.4193851109812
고흥,27.91,35,482.2944574391326
고흥,27.91,36,485.17812490129916
고흥,27.91,37,488.07038749748136
고흥,27.91,38,490.9712452276788
고흥,27.91,39,493.8806980918918
고흥,27.91,40,496.79874609011995
고흥,27.91,41,499.7253892223638
고흥,27.91,42,502.6606274886228
고흥,27.91,43,505.6044608888972
고흥,27.91,44,508.55688942318716
고흥,27.91,45,511.5179130914926
고흥,27.91,46,514.4875318938133
고흥,27.91,47,517.4657458301492
고흥,27.91,48,520.4525549005008
고흥,27.91,49,523.4479591048677
고흥,27.91,50,526.4519584432501
고흥,27.91,51,529.4645529156476
고흥,27.91,52,532.4857425220608
고흥,27.91,53,535.5155272624893
고흥,27.91,54,538.5539071369333
고흥,27.91,55,541.6008821453925
고흥,27.91,56,544.6564522878672
고흥,27.91,57,547.7206175643572
고흥,27.91,58,550.7933779748629
고흥,27.91,59,553.8747335193837
고흥,27.91,60,556.9646841979201
고흥,27.91,61,560.0632300104717
고흥,27.91,62,563.1703709570389
고흥,27.91,63,566.2861070376213
고흥,27.91,64,569.4104382522193
고흥,27.91,65,572.5433646008325
고흥,27.91,66,575.6848860834614
고흥,27.91,67,578.8350027001053
고흥,27.91,68,581.9937144507649
고흥,27.91,69,585.1610213354397
고흥,27.91,70,588.3369233541301
고흥,27.91,71,591.5214205068356
고흥,27.91,72,594.7145127935569
고흥,27.91,73,597.9162002142933
고흥,27.91,74,601.1264827690453
고흥,27.91,75,604.3453604578125
고흥,27.91,76,607.5728332805953
고흥,27.91,77,610.8089012373933
고흥,27.91,78,614.0535643282069
고흥,27.91,79,617.3068225530357
고흥,27.91,80,620.5686759118801
고흥,27.91,81,623.8391244047398
고흥,27.91,82,627.1181680316147
고흥,27.91,83,630.4058067925052
고흥,27.91,84,633.7020406874113
고흥,27.91,85,637.0068697163324
고흥,27.91,86,640.320293879269
고흥,27.91,87,643.6423131762215
고흥,27.91,88,646.972927607189
고흥,27.91,89,650.3121371721718
고흥,27.91,90,653.65994187117
고흥,27.91,91,657.0163417041837
고흥,27.91,92,660.3813366712129
고흥,27.91,93,663.7549267722572
고흥,27.91,94,667.137112007317
고흥,27.91,95,670.5278923763926
고흥,27.91,96,673.9272678794836
고흥,27.91,97,677.3352385165894
고흥,27.91,98,680.7518042877108
고흥,27.91,99,684.1769651928478
고흥,27.91,100,687.6107212319998
고흥,27.91,101,691.0530724051678
고흥,27.91,102,694.5040187123506
고흥,27.91,103,697.9635601535496
고흥,27.91,104,701.4316967287632
봉하,13.29,5,90.64683073109249
봉하,13.29,6,91.24221061366919
봉하,13.29,7,91.8395393665653
봉하,13.29,8,92.43881698978079
봉하,13.29,9,93.04004348331569
봉하,13.29,10,93.64321884717
봉하,13.29,11,94.2483430813437
봉하,13.29,12,94.85541618583679
봉하,13.29,13,95.4644381606493
봉하,13.29,14,96.0754090057812
봉하,13.29,15,96.68832872123248
봉하,13.29,16,97.30319730700319
봉하,13.29,17,97.9200147630933
봉하,13.29,18,98.53878108950282
봉하,13.29,19,99.15949628623169
봉하,13.29,20,99.78216035327998
봉하,13.29,21,100.4067732906477
봉하,13.29,22,101.03333509833477
봉하,13.29,23,101.66184577634128
봉하,13.29,24,102.29230532466718
봉하,13.29,25,102.92471374331248
봉하,13.29,26,103.55907103227719
봉하,13.29,27,104.19537719156128
봉하,13.29,28,104.83363222116478
봉하,13.29,29,105.4738361210877
봉하,13.29,30,106.11598889132999
봉하,13.29,31,106.76009053189168
봉하,13.29,32,107.40614104277279
봉하,13.29,33,108.0541404239733
봉하,13.29,34,108.70408867549317
봉하,13.29,35,109.35598579733251
봉하,13.29,36,110.00983178949119
봉하,13.29,37,110.66562665196929
봉하,13.29,38,111.32337038476678
봉하,13.29,39,111.98306298788371
봉하,13.29,40,112.64470446132
봉하,13.29,41,113.30829480507569
봉하,13.29,42,113.97383401915077
봉하,13.29,43,114.64132210354525
봉하,13.29,44,115.3107590582592
봉하,13.29,45,115.9821448832925
봉하,13.29,46,116.65547957864518
봉하,13.29,47,117.33076314431727
봉하,13.29,48,118.0079955803088
봉하,13.29,49,118.68717688661968
봉하,13.29,50,119.36830706324999
봉하,13.29,51,120.05138611019966
봉하,13.29,52,120.73641402746881
봉하,13.29,53,121.42339081505726
봉하,13.29,54,122.11231647296519
봉하,13.29,55,122.80319100119247
봉하,13.29,56,123.49601439973918
봉하,13.29,57,124.19078666860526
봉하,13.29,58,124.88750780779081
봉하,13.29,59,125.58617781729568
봉하,13.29,60,126.28679669711998
봉하,13.29,61,126.98936444726365
봉하,13.29,62,127.69388106772679
봉하,13.29,63,128.40034655850928
봉하,13.29,64,129.1087609196112
봉하,13.29,65,129.81912415103247
봉하,13.29,66,130.5314362527732
봉하,13.29,67,131.2456972248333
봉하,13.29,68,131.9619070672128
봉하,13.29,69,132.68006577991167
봉하,13.29,70,133.40017336293002
봉하,13.29,71,134.1222298162677
봉하,13.29,72,134.8462351399248
봉하,13.29,73,135.57218933390126
봉하,13.29,74,136.30009239819722
봉하,13.29,75,137.02994433281248
봉하,13.29,76,137.7617451377472
봉하,13.29,77,138.49549481300127
봉하,13.29,78,139.2311933585748
봉하,13.29,79,139.96884077446768
봉하,13.29,80,140.70843706068
봉하,13.29,81,141.4499822172117
봉하,13.29,82,142.19347624406277
봉하,13.29,83,142.93891914123327
봉하,13.29,84,143.68631090872321
봉하,13.29,85,144.43565154653248
봉하,13.29,86,145.18694105466116
봉하,13.29,87,145.94017943310928
봉하,13.29,88,146.69536668187683
봉하,13.29,89,147.4525028009637
봉하,13.29,90,148.21158779036998
봉하,13.29,91,148.97262165009568
봉하,13.29,92,149.7356043801408
봉하,13.29,93,150.5005359805053
봉하,13.29,94,151.26741645118918
봉하,13.29,95,152.0362457921925
봉하,13.29,96,152.80702400351524
봉하,13.29,97,153.5797510851573
봉하,13.29,98,154.35442703711874
봉하,13.29,99,155.1310518593997
봉하,13.29,100,155.90962555199997
봉하,13.29,101,156.69014811491968
봉하,13.29,102,157.47261954815878
봉하,13.29,103,158.25703985171725
봉하,13.29,104,159.0434090255952
영주,24.52,5,308.56281956532
영주,24.52,6,310.5894993046848
영주,24.52,7,312.6228130202832
영주,24.52,8,314.66276071211524
영주,24.52,9,316.7093423801809
영주,24.52,10,318.76255802448
영주,24.52,11,320.8224076450128
영주,24.52,12,322.8888912417792
영주,24.52,13,324.9620088147792
영주,24.52,14,327.0417603640128
영주,24.52,15,329.12814588948004
영주,24.52,16,331.2211653911809
영주,24.52,17,333.3208188691153
영주,24.52,18,335.42710632328317
영주,24.52,19,337.54002775368485
영주,24.52,20,339.6595831603199
영주,24.52,21,341.78577254318884
영주,24.52,22,343.91859590229114
영주,24.52,23,346.0580532376273
영주,24.52,24,348.20414454919677
영주,24.52,25,350.35686983700003
영주,24.52,26,352.5162291010368
영주,24.52,27,354.6822223413071
영주,24.52,28,356.8548495578111
영주,24.52,29,359.03411075054873
영주,24.52,30,361.22000591951996
영주,24.52,31,363.4125350647248
영주,24.52,32,365.6116981861632
영주,24.52,33,367.8174952838352
영주,24.52,34,370.0299263577408
영주,24.52,35,372.24899140788006
영주,24.52,36,374.47469043425275
영주,24.52,37,376.7070234368593
영주,24.52,38,378.9459904156992
영주,24.52,39,381.19159137077287
영주,24.52,40,383.44382630208
영주,24.52,41,385.7026952096208
영주,24.52,42,387.9681980933953
영주,24.52,43,390.2403349534032
영주,24.52,44,392.5191057896448
영주,24.52,45,394.8045106021201
영주,24.52,46,397.0965493908288
영주,24.52,47,399.39522215577114
영주,24.52,48,401.7005288969472
영주,24.52,49,404.01246961435675
영주,24.52,50,406.3310443080001
영주,24.52,51,408.6562529778767
영주,24.52,52,410.98809562398714
영주,24.52,53,413.3265722463311
영주,24.52,54,415.67168284490884
영주,24.52,55,418.02342741971995
영주,24.52,56,420.38180597076484
영주,24.52,57,422.7468184980431
영주,24.52,58,425.11846500155525
영주,24.52,59,427.4967454813008
영주,24.52,60,429.88165993727995
영주,24.52,61,432.27320836949275
영주,24.52,62,434.6713907779392
영주,24.52,63,437.07620716261914
영주,24.52,64,439.48765752353285
영주,24.52,65,441.90574186067994
영주,24.52,66,444.3304601740609
영주,24.52,67,446.7618124636752
영주,24.52,68,449.1997987295232
영주,24.52,69,451.6444189716047
영주,24.52,70,454.09567318992003
영주,24.52,71,456.5535613844687
영주,24.52,72,459.0180835552513
영주,24.52,73,461.4892397022672
영주,24.52,74,463.96702982551693
영주,24.52,75,466.451453925
영주,24.52,76,468.9425120007169
영주,24.52,77,471.4402040526671
영주,24.52,78,473.9445300808513
영주,24.52,79,476.45549008526876
영주,24.52,80,478.9730840659201
영주,24.52,81,481.4973120228048
영주,24.52,82,484.02817395592314
영주,24.52,83,486.5656698652752
영주,24.52,84,489.1097997508609
영주,24.52,85,491.66056361267994
영주,24.52,86,494.2179614507327
영주,24.52,87,496.7819932650192
영주,24.52,88,499.35265905553933
영주,24.52,89,501.92995882229286
영주,24.52,90,504.51389256527995
영주,24.52,91,507.1044602845009
영주,24.52,92,509.70166197995525
영주,24.52,93,512.3054976516431
영주,24.52,94,514.9159672995646
영주,24.52,95,517.5330709237201
영주,24.52,96,520.1568085241089
영주,24.52,97,522.7871801007312
영주,24.52,98,525.4241856535872
영주,24.52,99,528.0678251826769
영주,24.52,100,530.7180986879999
영주,24.52,101,533.3750061695567
영주,24.52,102,536.038547627347
영주,24.52,103,538.7087230613712
영주,24.52,104,541.3855324716287
문경,21.45,5,236.1333104398125
문경,21.45,6,237.68426397572995
문경,21.45,7,239.24029428263248
문경,21.45,8,240.80140136052003
문경,21.45,9,242.36758520939253
문경,21.45,10,243.93884582924997
문경,21.45,11,245.5151832200925
문경,21.45,12,247.09659738192002
문경,21.45,13,248.68308831473257
문경,21.45,14,250.27465601853
문경,21.45,15,251.8713004933125
문경,21.45,16,253.47302173908002
문경,21.45,17,255.07981975583246
문경,21.45,18,256.69169454357
문경,21.45,19,258.3086461022925
문경,21.45,20,259.93067443199993
문경,21.45,21,261.5577795326925
문경,21.45,22,263.1899614043699
문경,21.45,23,264.82722004703254
문경,21.45,24,266.46955546068
문경,21.45,25,268.1169676453125
문경,21.45,26,269.7694566009299
문경,21.45,27,271.4270223275325
문경,21.45,28,273.08966482512
문경,21.45,29,274.7573840936925
문경,21.45,30,276.43018013324996
문경,21.45,31,278.1080529437925
문경,21.45,32,279.79100252532004
문경,21.45,33,281.47902887783243
문경,21.45,34,283.17213200132994
문경,21.45,35,284.87031189581256
문경,21.45,36,286.57356856128
문경,21.45,37,288.2819019977326
문경,21.45,38,289.99531220516997
문경,21.45,39,291.7137991835925
문경,21.45,40,293.43736293300003
문경,21.45,41,295.16600345339253
문경,21.45,42,296.89972074477
문경,21.45,43,298.6385148071324
문경,21.45,44,300.38238564048
문경,21.45,45,302.13133324481254
문경,21.45,46,303.88535762013004
문경,21.45,47,305.6444587664324
문경,21.45,48,307.40863668372
문경,21.45,49,309.1778913719924
문경,21.45,50,310.95222283125
문경,21.45,51,312.73163106149246
문경,21.45,52,314.51611606272
문경,21.45,53,316.3056778349324
문경,21.45,54,318.10031637813
문경,21.45,55,319.9000316923125
문경,21.45,56,321.70482377748
문경,21.45,57,323.5146926336324
문경,21.45,58,325.32963826077
문경,21.45,59,327.1496606588925
문경,21.45,60,328.974759828
문경,21.45,61,330.80493576809243
문경,21.45,62,332.64018847917004
문경,21.45,63,334.4805179612325
문경,21.45,64,336.32592421428006
문경,21.45,65,338.17640723831244
문경,21.45,66,340.03196703333
문경,21.45,67,341.8926035993325
문경,21.45,68,343.75831693632006
문경,21.45,69,345.6291070442924
문경,21.45,70,347.50497392324996
문경,21.45,71,349.38591757319244
문경,21.45,72,351.27193799412004
문경,21.45,73,353.16303518603246
문경,21.45,74,355.05920914893005
문경,21.45,75,356.9604598828124
문경,21.45,76,358.86678738768006
문경,21.45,77,360.7781916635325
문경,21.45,78,362.69467271037
문경,21.45,79,364.61623052819243
문경,21.45,80,366.5428651170001
문경,21.45,81,368.4745764767925
문경,21.45,82,370.4113646075699
문경,21.45,83,372.3532295093325
문경,21.45,84,374.3001711820801
문경,21.45,85,376.25218962581255
문경,21.45,86,378.2092848405299
문경,21.45,87,380.1714568262325
문경,21.45,88,382.1387055829201
문경,21.45,89,384.11103111059253
문경,21.45,90,386.08843340924994
문경,21.45,91,388.0709124788925
문경,21.45,92,390.05846831952005
문경,21.45,93,392.0511009311324
문경,21.45,94,394.04881031373
문경,21.45,95,396.05159646731255
문경,21.45,96,398.05945939188007
문경,21.45,97,400.0723990874325
문경,21.45,98,402.0904155539699
문경,21.45,99,404.1135087914925
문경,21.45,100,406.1416787999999
문경,21.45,101,408.1749255794925
문경,21.45,102,410.2132491299699
문경,21.45,103,412.2566494514325
문경,21.45,104,414.30512654387996
영벅,24.47,5,307.30568980853246
영벅,24.47,6,309.3241125601908
영벅,24.47,7,311.3491422602997
영벅,24.47,8,313.3807789088592
영벅,24.47,9,315.41902250586924
영벅,24.47,10,317.46387305133004
영벅,24.47,11,319.5153305452413
영벅,24.47,12,321.5733949876032
영벅,24.47,13,323.6380663784158
영벅,24.47,14,325.70934471767885
영벅,24.47,15,327.78723000539253
영벅,24.47,16,329.87172224155677
영벅,24.47,17,331.96282142617173
영벅,24.47,18,334.06052755923724
영벅,24.47,19,336.1648406407533
영벅,24.47,20,338.27576067072
영벅,24.47,21,340.39328764913733
영벅,24.47,22,342.5174215760051
영벅,24.47,23,344.64816245132374
영벅,24.47,24,346.78551027509275
영벅,24.47,25,348.9294650473124
영벅,24.47,26,351.0800267679827
영벅,24.47,27,353.2371954371037
영벅,24.47,28,355.40097105467515
영벅,24.47,29,357.57135362069727
영벅,24.47,30,359.74834313516993
영벅,24.47,31,361.93193959809327
영벅,24.47,32,364.12214300946715
영벅,24.47,33,366.31895336929165
영벅,24.47,34,368.52237067756676
영벅,24.47,35,370.7323949342926
영벅,24.47,36,372.94902613946874
영벅,24.47,37,375.17226429309574
영벅,24.47,38,377.40210939517317
영벅,24.47,39,379.6385614457014
영벅,24.47,40,381.8816204446799
영벅,24.47,41,384.1312863921093
영벅,24.47,42,386.38755928798923
영벅,24.47,43,388.65043913231955
영벅,24.47,44,390.91992592510076
영벅,24.47,45,393.1960196663325
영벅,24.47,46,395.47872035601483
영벅,24.47,47,397.7680279941476
영벅,24.47,48,400.0639425807311
영벅,24.47,49,402.3664641157652
영벅,24.47,50,404.67559259925
영벅,24.47,51,406.9913280311851
영벅,24.47,52,409.31367041157114
영벅,24.47,53,411.6426197404076
영벅,24.47,54,413.9781760176948
영벅,24.47,55,416.32033924343244
영벅,24.47,56,418.6691094176208
영벅,24.47,57,421.0244865402596
영벅,24.47,58,423.3864706113492
영벅,24.47,59,425.75506163088926
영벅,24.47,60,428.13025959888
영벅,24.47,61,430.5120645153212
영벅,24.47,62,432.9004763802132
영벅,24.47,63,435.29549519355567
영벅,24.47,64,437.69712095534885
영벅,24.47,65,440.1053536655924
영벅,24.47,66,442.5201933242868
영벅,24.47,67,444.94163993143167
영벅,24.47,68,447.36969348702723
영벅,24.47,69,449.8043539910732
영벅,24.47,70,452.24562144357
영벅,24.47,71,454.69349584451726
영벅,24.47,72,457.14797719391527
영벅,24.47,73,459.6090654917636
영벅,24.47,74,462.0767607380628
영벅,24.47,75,464.55106293281244
영벅,24.47,76,467.03197207601283
영벅,24.47,77,469.5194881676637
영벅,24.47,78,472.0136112077653
영벅,24.47,79,474.5143411963172
영벅,24.47,80,477.02167813332005
영벅,24.47,81,479.53562201877327
영벅,24.47,82,482.05617285267704
영벅,24.47,83,484.5833306350316
영벅,24.47,84,487.11709536583686
영벅,24.47,85,489.6574670450925
영벅,24.47,86,492.20444567279867
영벅,24.47,87,494.7580312489556
영벅,24.47,88,497.31822377356326
영벅,24.47,89,499.8850232466213
영벅,24.47,90,502.45842966812984
영벅,24.47,91,505.03844303808927
영벅,24.47,92,507.6250633564992
영벅,24.47,93,510.21829062335974
영벅,24.47,94,512.8181248386707
영벅,24.47,95,515.4245660024325
영벅,24.47,96,518.037614114645
영벅,24.47,97,520.6572691753076
영벅,24.47,98,523.2835311844211
영벅,24.47,99,525.9164001419854
영벅,24.47,100,528.5558760479998
영벅,24.47,101,531.2019589024653
영벅,24.47,102,533.8546487053811
영벅,24.47,103,536.5139454567477
영벅,24.47,104,539.1798491565647
의성,17.29,5,153.4237696370925
의성,17.29,6,154.4314764175092
의성,17.29,7,155.44248174712527
의성,17.29,8,156.45678562594082
